time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface
2023-10-03 01:00:00,-1.184405,0.5743095,317.54623,0.0,0.0,287.31427,99086.37,0.0
2023-10-03 02:00:00,0.44978568,-0.32747608,316.18326,0.0,0.0,286.66284,99144.164,0.0
2023-10-03 03:00:00,0.5927381,0.04159523,315.08783,0.0,0.0,286.06552,99144.766,0.0
2023-10-03 04:00:00,0.22252378,0.017904736,325.8306,0.0,0.0,285.8355,99031.6,0.0
2023-10-03 05:00:00,-0.67823815,0.16423808,337.9928,1.2686672e-07,1.2686672e-07,285.6279,98926.99,0.0
2023-10-03 06:00:00,-1.1678572,0.19204763,332.28815,4.402527e-06,4.402527e-06,285.38504,98810.63,0.0
