time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface
2023-10-03 01:00:00,-0.30057144,2.4715712,319.21143,0.0,0.0,288.08856,99715.06,0.0
2023-10-03 02:00:00,0.6514286,1.6872857,316.53214,0.0,0.0,287.39856,99753.17,0.0
2023-10-03 03:00:00,0.14471428,-0.00542857,314.84726,0.0,0.0,286.39285,99785.12,0.0
2023-10-03 04:00:00,-1.2124287,-1.3874286,326.39957,0.0,0.0,285.90714,99665.27,0.0
2023-10-03 05:00:00,-1.4471428,-0.6775714,333.60083,0.0,0.0,285.71,99555.016,0.0
2023-10-03 06:00:00,-1.7019999,-0.5448571,333.05814,1.7159774e-06,1.7159774e-06,285.61288,99454.85,0.0
