time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface
2023-10-03 01:00:00,0.2967939,2.6709743,313.9291,0.0,0.0,286.87793,98207.04,0.0
2023-10-03 02:00:00,1.5345451,2.2459998,311.91702,0.0,0.0,286.26886,98253.13,0.0
2023-10-03 03:00:00,1.5531005,2.1325188,311.151,0.0,0.0,285.76877,98259.72,0.0
2023-10-03 04:00:00,1.4443014,2.1565876,321.96454,0.0,0.0,285.47375,98144.39,0.0
2023-10-03 05:00:00,1.6523274,2.01693,332.65866,9.3076046e-08,9.3076046e-08,285.3528,98042.195,0.0
2023-10-03 06:00:00,1.6405083,2.223683,329.5863,7.4698806e-07,7.4698806e-07,285.43796,97926.78,0.0
