time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface
2023-10-03 01:00:00,0.47869256,2.9353101,312.3869,0.0,0.0,286.49133,97131.336,0.0
2023-10-03 02:00:00,1.4321669,2.502595,311.37167,0.0,0.0,285.96518,97187.76,0.0
2023-10-03 03:00:00,1.2933084,2.5004864,316.81076,0.0,0.0,285.4852,97147.93,0.0
2023-10-03 04:00:00,1.4601059,2.1107013,326.47675,0.0,0.0,285.2694,97040.01,0.0
2023-10-03 05:00:00,1.5823598,2.1086812,352.57736,3.373558e-07,3.373558e-07,285.4913,96947.01,0.0
2023-10-03 06:00:00,1.3662156,2.1899583,328.4056,4.0199643e-07,4.0199643e-07,285.3181,96827.63,0.0
