time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,DSWRF_surface
2023-10-03 01:00:00,-1.1180588,1.7007647,317.0799,0.0,0.0,287.3512,99639.086,0.0
2023-10-03 02:00:00,-0.16635294,1.4575294,312.97406,0.0,0.0,286.4747,99666.875,0.0
2023-10-03 03:00:00,-1.6811177,0.26317647,311.30182,0.0,0.0,285.89175,99710.19,0.0
2023-10-03 04:00:00,-1.9519999,0.45023528,321.34647,0.0,0.0,285.45767,99585.664,0.0
2023-10-03 05:00:00,-1.7785882,1.149,329.31384,0.0,0.0,285.30527,99478.02,0.0
2023-10-03 06:00:00,-1.4120001,1.3231176,330.61676,8.307338e-07,8.307338e-07,285.15997,99385.35,0.0
